querytime,from,to,occupancy,train_series,train_direction,train_type
2019-09-06 18:28:26+02:00,8821907,8821600,high,4200,away,IC
2019-08-16 08:43:05+02:00,8831005,8891702,low,6800,away,ICT
2019-08-16 17:29:31+02:00,8821006,8812005,medium,4500,back,IC
2019-05-19 02:17:58+02:00,8813003,8814001,medium,9200,away,IC
2019-05-19 02:17:46+02:00,8813003,8814001,high,9200,away,IC
2019-07-03 04:25:47+02:00,8892304,8892007,low,3000,back,IC
2019-07-03 05:35:03+02:00,8895208,8895802,high,2300,away,IC
2019-07-03 07:40:11+02:00,8822004,8821121,low,9200,away,IC
2019-07-03 08:24:22+02:00,8814258,8814001,medium,4500,away,IC
2019-07-03 13:27:13+02:00,8831401,8831005,low,2200,away,IC
2019-07-03 16:22:13+02:00,8824224,8824158,high,32400,away,S
2019-07-03 18:13:16+02:00,8892007,8891140,high,6700,away,ICT
2019-07-03 18:13:30+02:00,8892007,8891140,low,6700,away,ICT
2019-07-03 18:36:29+02:00,8892205,8892403,high,8000,away,P
2019-07-03 18:36:44+02:00,8892452,8892304,high,8000,away,P
2019-07-03 19:06:15+02:00,8821121,8822004,high,2600,away,IC
2019-07-03 19:14:01+02:00,8833001,8813003,high,1500,back,IC
2019-07-03 19:14:06+02:00,8833001,8813003,high,1500,back,IC
2019-07-03 19:43:27+02:00,8821006,8812005,low,2000,back,IC
2019-07-03 22:32:22+02:00,8833001,8813003,high,500,back,IC
2019-07-03 22:37:01+02:00,8400280,8821006,high,9200,away,IC
2019-07-03 22:43:03+02:00,8821006,8813003,high,2000,back,IC
2019-07-03 22:42:54+02:00,8821006,8813003,high,2000,back,IC
2019-07-03 22:43:27+02:00,8400280,8400530,low,9200,away,IC
2019-07-03 22:43:39+02:00,8813003,8814001,high,9200,away,IC
2019-07-03 22:44:04+02:00,8400280,8400530,low,9200,away,IC
2019-07-03 22:44:44+02:00,8400280,8813003,high,9200,away,IC
2019-07-03 22:47:37+02:00,8821006,8813003,low,2000,back,IC
2019-07-03 22:51:37+02:00,8400280,8400530,low,9200,away,IC
2019-07-03 22:56:14+02:00,8833001,8813003,high,23600,back,S
2019-07-03 22:57:04+02:00,8400280,8813003,high,9200,away,IC
2019-07-03 22:58:51+02:00,8400530,8400131,low,9200,away,IC
2019-07-03 22:58:40+02:00,8400280,8400530,low,9200,away,IC
2019-07-03 22:59:27+02:00,8400280,8821006,high,9200,back,IC
2019-07-03 23:16:35+02:00,8821006,8813003,medium,2000,back,IC
2019-07-03 23:23:18+02:00,8400530,8400131,high,9200,back,IC
2019-06-17 07:27:48+02:00,8883006,8813003,high,3400,away,IC
2019-06-17 08:01:09+02:00,8814134,8814001,medium,11700,away,S
2019-06-17 17:51:01+02:00,8812005,8811916,low,86500,away,S
2019-06-17 22:01:32+02:00,8813003,8893401,low,32200,away,S
2019-08-24 07:45:39+02:00,8812005,8811189,low,3100,away,IC
2019-08-24 07:45:50+02:00,8812005,8811189,low,3100,away,IC
2019-08-24 10:43:58+02:00,8892007,8891009,high,500,back,IC
2019-08-24 11:08:34+02:00,8891009,8891660,low,6600,away,ICT
2019-08-24 11:21:27+02:00,8891645,8891652,low,6600,away,ICT
2019-08-24 13:29:02+02:00,8822004,8821121,medium,9200,back,IC
2019-08-24 13:28:58+02:00,8821121,8892007,medium,700,away,IC
2019-08-24 15:00:00+02:00,8891009,8891702,medium,500,back,IC
2019-08-24 15:00:04+02:00,8892007,8891009,high,500,back,IC
2019-11-02 15:55:18+01:00,8842754,8841004,high,100,away,IC
2019-11-02 18:06:40+01:00,8814001,8895802,low,2300,back,IC
2019-04-17 04:36:40+02:00,8812005,8811304,high,2100,away,IC
2019-04-17 05:34:50+02:00,8895208,8895802,high,2300,away,IC
2019-04-17 09:57:44+02:00,8833001,8812005,low,1500,back,IC
2019-04-17 13:14:56+02:00,8821006,8821063,low,322500,away,S
2019-04-17 13:14:49+02:00,8822715,8822848,high,322500,away,S
2019-04-17 13:45:34+02:00,8824158,8821196,high,322500,away,S
2019-04-17 14:38:28+02:00,8874567,8863008,low,614500,away,S
2019-04-17 16:44:15+02:00,8813003,8892007,high,2800,back,IC
2019-04-17 20:26:11+02:00,8843307,8841004,medium,3800,away,IC
2019-04-17 20:37:32+02:00,8891702,8813003,low,500,away,IC
2019-04-17 21:22:57+02:00,8892080,8892007,high,3000,back,IC
2019-04-17 22:01:56+02:00,8884855,8884715,high,4600,back,L
2019-04-17 22:02:00+02:00,8885522,8884855,high,4600,back,L
2019-04-17 22:02:04+02:00,8884566,8881000,high,4600,back,L
2019-04-17 22:02:13+02:00,8885001,8881000,high,4600,back,L
2019-04-17 22:02:08+02:00,8884541,8884566,high,4600,back,L
2019-04-17 22:02:23+02:00,8885001,8881000,high,900,away,IC
2019-04-18 00:46:05+02:00,8814001,8015458,high,9400,away,THA
2019-11-01 09:15:27+01:00,8822004,8814308,low,53300,back,S
2019-04-22 03:56:55+02:00,8891009,8891702,high,500,back,IC
2019-04-22 13:36:30+02:00,8865003,8811304,high,2100,back,IC
2019-04-22 13:36:42+02:00,8865003,8864006,low,2100,back,IC
2019-04-22 13:37:03+02:00,8865003,8864006,low,2100,back,IC
2019-04-22 18:41:25+02:00,8892007,8892080,high,51700,back,S
2019-04-22 19:26:30+02:00,8843323,8841004,low,4900,away,L
2019-04-22 20:16:40+02:00,8833605,8841004,low,445100,away,S
2019-04-22 23:42:32+02:00,8892007,8812005,medium,7000,away,P
2019-08-19 04:55:50+02:00,8831005,8814001,medium,2200,back,IC
2019-08-19 08:38:28+02:00,8821600,8814001,low,3400,back,IC
2019-08-19 09:35:13+02:00,8814001,8821907,high,3400,away,IC
2019-08-19 09:36:15+02:00,8814001,8813003,low,3400,away,IC
2019-08-19 10:33:19+02:00,8821006,8821121,medium,6700,away,ICT
2019-08-19 13:14:38+02:00,8831005,8895067,high,2200,back,IC
2019-08-19 15:35:04+02:00,8833001,8811726,low,206400,back,S
2019-08-19 15:34:59+02:00,8821006,8833001,low,2800,away,L
2019-08-19 16:18:10+02:00,8814001,8821907,high,3400,away,IC
2019-08-19 16:18:25+02:00,8814001,8813003,low,3400,away,IC
2019-08-19 17:01:34+02:00,8812021,8812047,low,42100,away,S
2019-08-19 17:04:13+02:00,8812021,8812047,high,42100,away,S
2019-08-19 17:52:25+02:00,8831005,8831112,low,2200,away,IC
2019-08-19 20:48:51+02:00,8011090,8015458,medium,0,away,ICE
2019-11-08 07:27:35+01:00,8872587,8872579,high,614500,away,S
2019-11-08 08:09:43+01:00,8833001,8813003,high,3600,back,IC
2019-11-08 10:43:58+01:00,8892007,8821006,medium,1800,away,IC
2019-11-08 16:05:50+01:00,8821121,8822004,high,9200,away,IC
2019-11-08 16:32:07+01:00,8833001,8841004,low,400,away,IC
2019-11-08 16:31:51+01:00,8813003,8833001,high,400,away,IC
2019-11-08 16:32:13+01:00,8812005,8833001,high,400,away,IC
2019-11-08 16:32:10+01:00,8813003,8812005,high,400,away,IC
2019-09-18 05:34:04+02:00,8812062,8812047,low,103800,away,S
2019-09-18 06:28:17+02:00,8892080,8892007,low,7000,away,P
2019-09-18 06:28:21+02:00,8892007,8814001,low,7000,away,P
2019-09-18 06:28:29+02:00,8814001,8813003,low,7000,away,P
2019-09-18 07:09:02+02:00,8896008,8892601,low,2300,away,IC
2019-09-18 07:21:44+02:00,8883808,8813003,medium,3400,away,IC
2019-09-18 07:23:10+02:00,8863008,8811304,medium,7600,away,P
2019-09-18 07:40:26+02:00,8821006,8821121,medium,3300,back,IC
2019-09-18 07:43:55+02:00,8895208,8895802,medium,2300,away,IC
2019-09-18 08:05:04+02:00,8895802,8814001,medium,2300,away,IC
2019-09-18 12:49:58+02:00,8814001,8831781,medium,8300,away,P
2019-09-18 15:20:10+02:00,8812005,8833001,high,1500,away,IC
2019-09-18 15:58:05+02:00,8814001,8814134,medium,11700,back,S
2019-09-18 16:06:23+02:00,8814332,8814001,low,23600,away,S
2019-09-18 16:06:28+02:00,8814001,8891405,high,1500,back,IC
2019-09-18 17:42:29+02:00,8811304,8811601,medium,83900,away,S
2019-09-18 21:39:31+02:00,8841608,8831138,low,435300,back,S
2019-09-18 22:20:58+02:00,8821600,8821121,low,2800,back,L
2019-10-17 07:20:10+02:00,8895802,8813003,high,32200,away,S
2019-10-17 08:06:58+02:00,8833001,8819406,high,3600,back,IC
2019-10-17 08:23:01+02:00,8819406,8812005,high,3600,back,IC
2019-10-17 08:38:36+02:00,8813003,8814001,medium,3600,back,IC
2019-10-17 08:38:21+02:00,8812005,8813003,medium,3600,back,IC
2019-10-17 16:44:45+02:00,8812005,8811189,high,3400,away,IC
2019-09-04 07:18:26+02:00,8892080,8892007,low,7000,away,P
2019-09-04 07:19:08+02:00,8841004,8833001,medium,400,back,IC
2019-09-04 07:23:50+02:00,8821006,8822004,low,7200,back,P
2019-09-04 08:16:09+02:00,8813003,8821006,low,2000,away,IC
2019-09-04 11:00:16+02:00,8891405,8891009,medium,1500,away,IC
2019-09-04 13:14:34+02:00,8822004,8814001,medium,4500,back,IC
2019-09-04 15:31:19+02:00,8821121,8896149,high,700,away,IC
2019-09-04 16:47:05+02:00,8821006,8821121,medium,3000,away,IC
2019-09-04 16:47:49+02:00,8812005,8831401,high,2200,away,IC
2019-09-04 16:55:13+02:00,8893401,8812047,high,3200,back,IC
2019-09-04 16:55:55+02:00,8896800,8896909,low,2300,away,IC
2019-09-04 21:01:15+02:00,8822004,8821006,high,2600,back,IC
2019-09-04 22:41:49+02:00,8821600,8821121,low,2800,back,L
2019-09-04 22:42:04+02:00,8821600,8821121,medium,2800,back,L
2019-11-10 10:05:13+01:00,8891405,8891009,low,1500,away,IC
2019-11-10 10:05:23+01:00,8891009,8891140,high,1500,away,IC
2019-11-10 10:22:40+01:00,8891140,8892007,low,1500,away,IC
2019-11-10 10:35:17+01:00,8892007,8895802,low,1500,away,IC
2019-11-10 10:59:27+01:00,8895802,8811007,low,1500,away,IC
2019-11-10 11:27:19+01:00,8811007,8833001,low,1500,away,IC
2019-08-28 09:27:57+02:00,8833001,8833308,low,1700,away,IC
2019-08-28 09:28:01+02:00,8833308,8833605,low,1700,away,IC
2019-08-28 10:14:41+02:00,8894508,8892007,low,6700,away,ICT
2019-08-28 10:27:50+02:00,8894201,8893120,low,6700,away,ICT
2019-08-28 16:49:16+02:00,8812005,8831401,high,2200,away,IC
2019-08-28 18:06:13+02:00,8822269,8822251,medium,11900,away,S
2019-08-28 18:06:06+02:00,8811189,8822269,medium,11900,away,S
2019-08-28 18:20:42+02:00,8822004,8822343,low,11900,away,S
2019-09-26 07:53:26+02:00,8892080,8892007,high,400,away,IC
2019-09-26 07:53:22+02:00,8892106,8892080,medium,400,away,IC
2019-09-26 08:08:35+02:00,8821006,8822004,medium,3100,back,IC
2019-09-26 12:54:58+02:00,8822004,8822343,medium,3300,away,IC
2019-09-26 17:06:58+02:00,8891009,8891660,medium,2800,back,IC
2019-09-26 17:08:02+02:00,8833001,8891009,high,1500,back,IC
2019-09-26 17:08:14+02:00,8833001,8891009,high,1500,back,IC
2019-09-26 17:08:41+02:00,8833001,8891009,high,1500,back,IC
2019-09-26 17:58:25+02:00,8812005,8833209,high,2200,away,IC
2019-09-26 17:58:21+02:00,8813003,8812005,high,2200,away,IC
2019-04-09 07:32:28+02:00,8812112,8812070,high,103800,away,S
2019-04-09 07:32:35+02:00,8812070,8812062,high,103800,away,S
2019-04-09 07:32:42+02:00,8812062,8812047,high,103800,away,S
2019-04-09 07:43:37+02:00,8894748,8894821,low,342600,back,S
2019-04-09 14:02:34+02:00,8812005,8822004,medium,2000,away,IC
2019-04-09 16:26:24+02:00,8833001,8819406,low,2600,back,IC
2019-04-09 17:28:04+02:00,8841004,8845005,high,12100,away,IC
2019-04-09 18:19:53+02:00,8814001,8813003,low,3600,away,IC
2019-04-09 18:45:54+02:00,8895802,8895760,low,61500,away,S
2019-04-09 18:53:01+02:00,8895802,8895760,medium,61500,away,S
2019-04-09 18:53:09+02:00,8895802,8895844,medium,61500,away,S
2019-04-09 20:11:10+02:00,8819406,8814001,low,3700,back,IC
2019-04-09 22:54:28+02:00,8814001,8831765,low,1500,away,IC
2019-07-28 04:28:26+02:00,8892007,8891009,low,500,back,IC
2019-07-28 04:28:17+02:00,8892007,8891009,medium,1500,back,IC
2019-07-28 09:34:00+02:00,8893252,8892007,low,51700,back,S
2019-07-28 12:39:09+02:00,8831807,8831039,low,1500,away,IC
2019-07-28 12:38:52+02:00,8833605,8831807,medium,1500,away,IC
2019-07-28 16:34:50+02:00,8891009,8814001,low,2100,away,IC
2019-07-28 17:23:59+02:00,8891645,8891009,low,6600,away,ICT
2019-06-03 05:34:36+02:00,8895208,8895802,high,2300,away,IC
2019-06-03 06:53:29+02:00,8861200,8811304,high,7600,away,P
2019-06-03 07:35:14+02:00,8892007,8814001,high,1500,away,IC
2019-06-03 17:42:27+02:00,8814001,8892007,high,400,back,IC
2019-06-03 18:57:52+02:00,8894201,8821121,low,700,back,IC
2019-06-03 22:56:08+02:00,8814001,8833001,low,500,away,IC
2019-06-04 00:42:43+02:00,8811437,8811304,low,83900,back,S
2019-06-04 00:43:16+02:00,8811304,8811916,low,817600,away,S
2019-07-14 07:52:24+02:00,8891009,8892007,high,500,away,IC
2019-07-14 08:49:56+02:00,8821006,8812005,low,9200,away,IC
2019-07-14 13:27:24+02:00,8811742,8833001,medium,203000,away,S
2019-07-14 14:22:46+02:00,8894508,8892007,medium,700,away,IC
2019-07-14 20:29:40+02:00,8841004,8812005,high,400,back,IC
2019-04-19 13:47:28+02:00,8894201,8894508,medium,700,back,IC
2019-04-19 15:11:50+02:00,8821006,8821063,low,32400,away,S
2019-04-19 18:36:22+02:00,8811601,8863008,medium,2100,away,IC
2019-04-19 22:36:34+02:00,8814258,8814001,low,4500,away,IC
2019-05-27 05:41:02+02:00,8895208,8895802,high,2300,away,IC
2019-05-27 07:45:56+02:00,8821121,8822004,high,2000,back,IC
2019-05-27 08:05:47+02:00,8822004,8819406,high,2600,away,IC
2019-05-27 15:11:17+02:00,8812005,8831401,high,8300,away,P
2019-05-27 16:51:32+02:00,8811106,8811189,low,42100,back,S
2019-05-27 17:54:29+02:00,8821907,8821964,medium,3400,back,IC
2019-10-20 03:55:07+02:00,8812005,8892007,high,2200,back,IC
2019-10-20 11:41:17+02:00,8821121,8821238,low,3300,back,IC
2019-10-20 13:25:37+02:00,8821006,8833001,low,2600,away,IC
2019-10-20 17:42:25+02:00,8841004,8843208,low,3800,back,IC
2019-06-08 11:03:02+02:00,8885001,8814001,medium,3200,away,IC
2019-06-08 13:17:19+02:00,8822004,8822210,medium,11700,away,S
2019-06-08 13:17:45+02:00,8819406,8822004,medium,9200,back,IC
2019-06-08 13:18:25+02:00,8822004,8822343,low,11700,away,S
2019-06-08 17:05:10+02:00,8821600,8821121,high,4200,away,IC
2019-06-08 19:47:11+02:00,8831039,8831807,low,1500,back,IC
2019-06-08 20:32:57+02:00,8814209,8871308,high,3100,back,IC
2019-06-20 05:51:25+02:00,8885704,8885753,low,3200,away,IC
2019-06-20 05:51:35+02:00,8885068,8885001,low,3200,away,IC
2019-06-20 05:51:31+02:00,8885753,8885068,low,3200,away,IC
2019-06-20 06:51:59+02:00,8811601,8811536,low,83900,back,S
2019-06-20 08:38:26+02:00,8833001,8812005,high,500,back,IC
2019-06-20 08:40:45+02:00,8811304,8811916,medium,53300,away,S
2019-06-20 10:20:17+02:00,8892007,8812005,medium,500,away,IC
2019-06-20 14:45:40+02:00,8821006,8891009,low,1800,back,IC
2019-06-20 18:14:17+02:00,8896115,8896149,high,400,away,IC
2019-06-20 19:24:40+02:00,8893120,8892007,medium,53600,back,S
2019-06-20 20:33:48+02:00,8885704,8885001,low,3200,away,IC
2019-06-20 23:12:11+02:00,8893120,8893179,medium,51700,back,S
2019-06-20 23:12:17+02:00,8893120,8893179,high,51700,back,S
2019-06-20 23:32:45+02:00,8813003,8891405,low,1500,back,IC
2019-12-04 07:14:12+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:14:05+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:14:17+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:14:25+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:14:21+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:14:29+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:19+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:23+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:28+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:32+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:36+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:16:10+01:00,8833001,8819406,medium,2600,back,IC
2019-12-04 07:15:55+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:16:14+01:00,8833001,8819406,medium,2600,back,IC
2019-12-04 07:15:58+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:15:51+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:16:22+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:16:18+01:00,8833001,8819406,medium,2600,back,IC
2019-12-04 07:23:29+01:00,8833209,8833001,high,2600,back,IC
2019-12-04 07:23:32+01:00,8833001,8819406,high,2600,back,IC
2019-12-04 07:23:35+01:00,8833001,8819406,high,2600,back,IC
2019-12-04 18:40:12+01:00,8814001,8814308,high,1700,back,IC
2019-05-01 09:15:16+02:00,8813003,8821006,low,9200,back,IC
2019-05-01 10:07:45+02:00,8896735,8896503,low,700,back,IC
2019-05-01 11:43:57+02:00,8821196,8821006,high,1800,away,IC
2019-05-01 11:49:31+02:00,8821121,8821006,medium,1800,away,IC
2019-05-01 17:59:09+02:00,8814001,8892338,high,3600,back,IC
2019-05-01 18:18:39+02:00,8895000,8895067,medium,3600,back,IC
2019-05-01 18:19:31+02:00,8895000,8895067,high,3600,back,IC
2019-07-12 23:24:17+02:00,8727100,8814001,low,9300,back,THA
2019-07-12 23:24:26+02:00,8727100,8814001,high,9300,back,THA
2019-12-09 07:12:51+01:00,8814209,8814258,medium,4500,away,
2019-12-09 07:12:56+01:00,8814258,8814001,medium,4500,away,
2019-12-09 07:52:32+01:00,8863008,8811916,low,7600,away,P
2019-12-09 08:44:17+01:00,8883006,8813003,high,3700,away,IC
2019-12-09 15:52:36+01:00,8813003,8833001,medium,8300,away,P
2019-12-09 15:52:28+01:00,8813003,8812005,low,8300,away,P
2019-12-09 15:52:44+01:00,8812005,8833001,medium,8300,away,P
2019-12-09 15:52:47+01:00,8833001,8833050,low,8300,away,P
2019-08-25 19:32:29+02:00,8891009,8892007,high,2800,away,IC
2019-04-04 07:02:41+02:00,8831005,8831401,low,2200,back,IC
2019-04-04 07:47:40+02:00,8822004,8813003,high,2000,back,IC
2019-04-04 07:54:17+02:00,8892007,8814001,high,400,away,IC
2019-04-04 11:52:42+02:00,8814001,8814308,low,61500,back,S
2019-04-04 16:39:26+02:00,8833001,8833308,high,8400,away,P
2019-04-04 16:39:30+02:00,8833308,8833605,high,8400,away,P
2019-04-04 17:09:01+02:00,8821121,8892007,high,1800,back,IC
2019-04-04 19:31:25+02:00,8822004,8811189,low,3100,back,IC
2019-04-04 20:12:09+02:00,8892007,8893559,low,3600,away,IC
2019-04-23 06:54:04+02:00,8893013,8814001,low,7000,away,P
2019-04-23 08:44:46+02:00,8831005,8822004,high,2600,back,IC
2019-04-23 09:34:13+02:00,8894201,8821006,medium,1800,away,IC
2019-04-23 11:09:08+02:00,8871308,8814001,high,2000,away,IC
2019-04-23 11:12:23+02:00,8892007,8814001,high,2800,away,IC
2019-04-23 17:13:59+02:00,8822004,8831005,high,2600,away,IC
2019-04-23 19:53:00+02:00,8891009,8891140,high,2800,away,IC
2019-04-23 22:05:17+02:00,8894235,8812005,low,3200,back,IC
2019-04-14 07:47:46+02:00,8832003,8831005,medium,4400,away,IC
2019-04-14 07:48:15+02:00,8832003,8832227,low,4400,away,IC
2019-04-14 07:48:06+02:00,8832003,8832227,low,4400,away,IC
2019-04-14 14:02:03+02:00,8892007,8892205,medium,3600,back,IC
2019-04-14 14:33:50+02:00,8892205,8896800,low,2300,away,IC
2019-04-14 15:25:57+02:00,8896800,8892205,low,2300,back,IC
2019-04-14 19:22:38+02:00,8814001,8400058,low,9300,back,THA
2019-08-22 06:27:30+02:00,8892320,8892304,low,7000,away,P
2019-08-22 07:28:40+02:00,8881000,8814001,high,3700,away,IC
2019-08-22 07:47:34+02:00,8892007,8814001,medium,7000,away,P
2019-08-22 08:16:58+02:00,8821071,8814001,high,4500,back,IC
2019-08-22 08:20:21+02:00,8814001,8813003,low,3300,away,IC
2019-08-22 08:35:31+02:00,8896503,8896008,medium,700,back,IC
2019-08-22 08:50:12+02:00,8811189,8811155,medium,53500,back,S
2019-08-22 11:10:29+02:00,8891140,8813003,high,2800,away,IC
2019-08-22 15:26:36+02:00,8811916,8812005,medium,83900,back,S
2019-08-22 15:36:26+02:00,8831310,8814001,low,2200,back,IC
2019-08-22 16:30:02+02:00,8821600,8821659,low,338200,away,S
2019-08-22 17:03:55+02:00,8811163,8811916,medium,53500,back,S
2019-08-22 17:46:30+02:00,8814001,8892007,low,8000,away,P
2019-08-22 20:17:27+02:00,8891009,8891645,low,2800,back,IC
2019-12-05 07:27:32+01:00,8814266,8814167,medium,4000,away,
2019-12-05 07:27:26+01:00,8814167,8814142,high,4000,away,
2019-12-05 07:27:40+01:00,8814241,8814258,low,4000,away,
2019-12-05 07:27:44+01:00,8814209,8814241,low,4000,away,
2019-12-05 07:27:36+01:00,8814258,8814266,medium,4000,away,
2019-12-05 07:32:51+01:00,8814142,8814449,high,4000,away,
2019-12-05 07:40:04+01:00,8814142,8814449,high,4000,away,
2019-12-05 07:40:04+01:00,8814449,8814464,high,4000,away,
2019-12-05 08:03:16+01:00,8814308,8814001,high,3200,away,IC
2019-12-05 08:06:15+01:00,8833001,8813003,medium,400,back,IC
2019-12-05 08:28:07+01:00,8893401,8813003,high,3200,back,IC
2019-12-05 11:19:45+01:00,8822004,8822426,high,2700,back,L
2019-12-05 11:19:34+01:00,8822715,8822608,high,2700,back,L
2019-12-05 11:19:41+01:00,8822004,8822426,high,2700,back,L
2019-12-05 11:20:03+01:00,8822004,8822251,high,53500,back,S
2019-12-05 11:19:38+01:00,8822772,8822715,high,2700,back,L
2019-12-05 11:20:00+01:00,8822004,8822251,high,53500,back,S
2019-12-05 17:13:06+01:00,8811163,8811155,medium,73400,away,S
2019-06-15 11:31:57+02:00,8891702,8891009,low,1800,away,IC
2019-06-15 14:44:55+02:00,8814001,8821006,low,9200,back,IC
2019-06-15 22:47:03+02:00,8821121,8821238,medium,3300,back,IC
2019-08-23 08:51:10+02:00,8841004,8863008,medium,3800,back,IC
2019-08-23 15:20:25+02:00,8819406,8821006,high,9200,back,IC
2019-08-23 18:47:41+02:00,8831005,8891009,low,1500,back,IC
2019-08-23 19:24:39+02:00,8811304,8811411,low,83900,away,S
2019-08-23 19:24:48+02:00,8811437,8811445,low,83900,away,S
2019-08-23 19:24:43+02:00,8811411,8811437,low,83900,away,S
2019-08-14 06:19:48+02:00,8812005,8813003,high,400,back,IC
2019-08-14 07:00:05+02:00,8892205,8814001,low,7000,away,P
2019-08-14 07:21:17+02:00,8892254,8892288,low,7000,away,P
2019-08-14 08:21:07+02:00,8814001,8811189,low,3300,away,IC
2019-08-14 11:00:45+02:00,8812005,8822004,high,2000,away,IC
2019-08-14 11:00:41+02:00,8813003,8812005,high,2000,away,IC
2019-08-14 11:00:49+02:00,8822004,8821121,high,2000,away,IC
2019-08-14 12:19:29+02:00,8813003,8831765,low,1500,away,IC
2019-08-14 15:40:28+02:00,8871100,8871308,high,4500,away,IC
2019-08-14 17:28:38+02:00,8812005,8811189,high,3400,away,IC
2019-08-14 17:43:20+02:00,8814001,8892007,low,8000,away,P
2019-08-14 17:54:30+02:00,8200100,8811304,medium,2100,back,IC
2019-08-14 17:56:17+02:00,8813003,8812005,medium,1700,away,IC
2019-08-14 17:56:21+02:00,8812005,8833001,medium,1700,away,IC
2019-08-14 17:56:25+02:00,8833001,8833308,low,1700,away,IC
2019-08-14 18:31:07+02:00,8833001,8819406,low,2600,back,IC
2019-08-14 21:40:53+02:00,8892007,8895802,low,2200,away,IC
2019-08-14 22:22:36+02:00,8833001,8819406,medium,3600,back,IC
2019-06-06 07:33:48+02:00,8892007,8819406,high,2800,away,IC
2019-06-06 10:54:22+02:00,8892254,8892205,high,3000,away,IC
2019-06-06 16:35:39+02:00,8864501,8863008,low,2100,back,IC
2019-06-06 17:55:59+02:00,8821006,8400561,high,9300,away,THA
2019-06-06 18:06:44+02:00,8813003,8812005,medium,8300,away,P
2019-06-06 18:06:48+02:00,8812005,8833001,high,8300,away,P
2019-06-06 18:06:52+02:00,8833001,8833308,low,8300,away,P
2019-06-06 23:52:41+02:00,8813003,8814001,low,9200,away,IC
2019-12-30 07:30:48+01:00,8894508,8893401,low,3200,back,IC
2019-12-30 07:31:08+01:00,8893401,8893526,high,500,back,L
2019-12-30 07:32:02+01:00,8893401,8893526,low,500,back,L
2019-08-11 11:47:30+02:00,8833001,8819406,low,2600,back,IC
2019-08-11 11:47:56+02:00,8819406,8822004,low,2600,back,IC
2019-08-11 11:51:31+02:00,8833001,8819406,low,4000,back,IC
2019-08-11 11:53:01+02:00,8833001,8819406,low,3600,back,IC
2019-08-11 11:53:12+02:00,8819406,8812005,low,3600,back,IC
2019-08-11 11:54:01+02:00,8833050,8833001,low,3600,back,IC
2019-08-11 11:55:26+02:00,8819406,8811163,low,4000,back,IC
2019-08-11 11:57:34+02:00,8811163,8811916,low,4000,back,IC
2019-08-11 12:50:33+02:00,8811916,8811171,medium,53300,away,S
2019-08-11 12:51:42+02:00,8811916,8811171,low,53300,away,S
2019-08-11 14:00:31+02:00,8833209,8831401,low,2900,away,IC
2019-08-11 15:18:51+02:00,8812005,8813003,low,1900,back,IC
2019-08-11 16:03:51+02:00,8844008,8844503,low,500,away,IC
2019-08-11 18:11:44+02:00,8821121,8821006,medium,700,back,IC
2019-08-11 21:12:20+02:00,8833001,8819406,low,4000,back,IC
2019-05-03 06:59:09+02:00,8821006,8812005,high,2000,back,IC
2019-05-03 07:48:38+02:00,8896008,8892007,high,400,away,IC
2019-05-03 13:46:08+02:00,8882206,8881000,high,900,back,IC
2019-05-03 16:38:03+02:00,8822004,8892007,medium,4100,back,IC
2019-05-03 16:38:33+02:00,8893401,8892007,medium,4100,back,IC
2019-05-03 21:18:02+02:00,8896735,8892106,low,12700,back,IC
2019-06-05 05:43:47+02:00,8895208,8895802,high,2300,away,IC
2019-06-05 07:32:40+02:00,8815016,8812013,medium,103800,away,S
2019-06-05 07:32:29+02:00,8812070,8812062,high,103800,away,S
2019-06-05 07:32:25+02:00,8812112,8812070,medium,103800,away,S
2019-06-05 07:32:32+02:00,8812062,8812047,high,103800,away,S
2019-06-05 07:32:36+02:00,8812047,8815016,medium,103800,away,S
2019-06-05 07:57:14+02:00,8814134,8814001,medium,11700,away,S
2019-06-05 09:08:35+02:00,8819406,8813003,low,1900,back,IC
2019-06-05 09:29:52+02:00,8892007,8819406,low,3600,away,IC
2019-06-05 12:38:10+02:00,8831005,8831401,medium,2600,back,IC
2019-06-05 14:27:16+02:00,8874609,8874716,low,614500,away,S
2019-06-05 16:34:09+02:00,8822004,8821600,high,3400,away,IC
2019-06-05 16:34:12+02:00,8822004,8821600,high,3400,away,IC
2019-06-05 17:07:14+02:00,8821121,8891009,low,1800,back,IC
2019-06-05 22:16:22+02:00,8821006,8832433,low,4300,away,IC
2019-06-06 01:46:02+02:00,8821105,8819406,medium,9200,back,IC
